sentence,word,word2,sent_id,item_id,list,rating_mean,rating_sd,cloze_p_smoothed,cloze_s,competition,entropy
Tom stood up and wiped his,jeans.,JEANS,48,243,3,2.7857142857142856,1.2893167424406087,0.01,4.605170185988091,-0.19999999999999998,2.6172239629483234
Gilbert,sat,SAT,123,802,3,3.3214285714285716,1.3363062095621219,0.024193548387096774,3.721669276936927,-0.0967741935483871,3.6211550436996607
Jamie took a,cigarette,CIGARETTE,125,822,3,3.107142857142857,1.4482412082945981,0.041666666666666664,3.1780538303479458,-0.08333333333333334,3.4826214740737127
Claudia still teaches and still,claims,CLAIMS,83,476,3,3.0892857142857144,1.2688833417871537,0.05084745762711865,2.9789251552376097,-0.09322033898305085,3.3899603720378964
They say he,can,CAN,200,1646,3,4.035714285714286,0.8520410940641455,0.008771929824561403,4.736198448394496,-0.14035087719298245,3.2638373468031605
She,turned,TURNED,107,664,3,3.4285714285714284,1.277172201063283,0.008333333333333333,4.787491742782046,-0.13333333333333333,3.4447804245908897
Jake smiled again,at,AT,117,751,3,3.857142857142857,1.0518999508002207,0.15178571428571427,1.8852855272388784,-0.017857142857142877,3.1126148423870204
Youre getting up early,in,IN,58,301,3,3.3035714285714284,1.4637392074862474,0.04854368932038835,3.0252910757955354,-0.23300970873786406,2.6743136500379556
He lay his sword aside and extended,his,HIS,90,534,3,4.446428571428571,0.6301411921767391,0.6989247311827957,0.35821222325761876,0.6559139784946237,1.3410756309259546
He drove his truck home and walked down to,the,THE,132,894,3,4.410714285714286,0.8263124153685505,0.5247524752475248,0.6448286032891375,0.4752475247524753,2.0822939604423
A smile came,to,TO,150,1068,3,4.178571428571429,1.0635642111169552,0.16666666666666666,1.791759469228055,0.019607843137254888,2.795040393613618
Phil let him go and Charlie fell to the,ground.,GROUND,120,783,3,4.589285714285714,0.9100806300799691,0.4,0.916290731874155,-0.0222222222222222,1.401492349366417
She saw the throwing knife,in,IN,75,420,3,2.892857142857143,1.3440585948884471,0.034782608695652174,3.3586377672433594,-0.13043478260869565,3.258716634624494
Ill give him more than a,slap.,SLAP,39,189,3,3.6964285714285716,1.1428774348847872,0.06716417910447761,2.700615222614692,0.0,3.8847449975640065
Why dont,you,YOU,177,1364,3,4.625,0.619750683009635,0.8,0.2231435513142097,0.6705882352941177,0.701645336727004
The campaign,will,WILL,30,135,3,4.0,1.009049958219026,0.046296296296296294,3.0726933146901194,-0.19444444444444442,2.947014410020248
While they,sat,SAT,146,1027,3,3.5714285714285716,1.1258474441648245,0.017699115044247787,4.034240638152395,-0.07964601769911504,3.250856401389762
Simon nodded,and,AND,44,215,3,3.9107142857142856,1.0492730940865804,0.10619469026548672,2.24248116892434,0.008849557522123894,3.2566138536945806
Bob sat at the entrance to the,warehouse,WAREHOUSE,190,1524,3,3.0714285714285716,1.4504813352456845,0.06557377049180328,2.7245795030534206,0.008196721311475412,3.6096494254145584
"Powerful in the wrong hands, is",that.,THAT,51,261,3,2.107142857142857,1.2602823843534783,0.009009009009009009,4.709530201312334,-0.24324324324324323,3.008532109689227
Arthur placed the bars,of,OF,96,579,3,2.8214285714285716,1.3498436657916806,0.04672897196261682,3.0633909220278057,-0.1588785046728972,2.909109526999138
Steve sat down to eat,his,HIS,45,224,3,4.571428571428571,0.5675190940205643,0.3592233009708738,1.0238110755854113,0.2912621359223301,2.553019873071591
I shall have a victory and I want it to,be,BE,160,1185,3,4.089285714285714,0.9200155278192708,0.4666666666666667,0.7621400520468967,0.4,2.3448440490624445
Lewis sat down and Lucy laid,her,HER,138,951,3,3.857142857142857,1.16663574479739,0.20408163265306123,1.5892352051165808,0.04081632653061226,2.506207881496324
Tony stopped off at his,first,FIRST,49,248,3,3.142857142857143,1.2710564171524472,0.009345794392523364,4.672828834461906,-0.2616822429906542,2.8796272260551175
His helmet was lost but he could,still,STILL,135,922,3,4.0,1.0787197799411874,0.3047619047619048,1.1882244473577968,0.1523809523809524,2.6027130258526237
I flung out my hands and,they,THEY,186,1475,3,3.517857142857143,1.1907380664349079,0.03389830508474576,3.384390263345774,-0.05084745762711864,3.5022874591713102
A horse has,thrown,THROWN,13,51,3,2.7857142857142856,1.2462932051675293,0.008928571428571428,4.718498871295094,-0.24107142857142858,3.0570844348644672
From the moment we leave this spot be very,careful,CAREFUL,180,1406,3,4.25,0.9390517460812167,0.45918367346938777,0.7783049889002521,0.326530612244898,2.0817856847392684
He let,Donald,DONALD,182,1423,3,2.5535714285714284,1.5482499546513546,0.010638297872340425,4.543294782270004,-0.22340425531914895,2.263537916846001
Ill break your neck if you dont fix,that,THAT,115,738,3,3.9642857142857144,1.0611192326850107,0.10869565217391304,2.2192034840549946,-0.14130434782608697,2.050422198464304
Michael gave Adam,two,TWO,7,27,3,3.0357142857142856,1.3343610757660314,0.019230769230769232,3.951243718581427,-0.3942307692307692,2.4568234796507835
Finally Maria sat down with,a,A,152,1092,3,3.982142857142857,0.981484431008301,0.14150943396226415,1.955388893009857,-0.1509433962264151,2.6528698524864103
I shall have a victory and I want,it,IT,160,1183,3,3.357142857142857,1.1350381880411287,0.25471698113207547,1.367602228107738,0.028301886792452824,2.6530466997490274
She turned and saw him standing in,her,HER,107,670,3,3.5535714285714284,1.1428774348847872,0.02912621359223301,3.536116699561526,-0.4854368932038835,2.1625877943395198
His helmet,was,WAS,135,917,3,4.142857142857143,0.8186146041513492,0.3063063063063063,1.1831696766961728,0.2072072072072072,2.871680445206398
He lay his,sword,SWORD,90,530,3,3.2142857142857144,1.436084141802862,0.041666666666666664,3.1780538303479458,-0.4791666666666667,1.909013683820827
We shall arrive,properly,PROPERLY,145,1018,3,2.0,1.2060453783110545,0.009900990099009901,4.61512051684126,-0.2079207920792079,2.729057027295369
Ill,break,BREAK,115,731,3,2.7857142857142856,1.436084141802862,0.008695652173913044,4.74493212836325,-0.21739130434782608,3.1695595835322266
Bob sat,at,AT,190,1519,3,3.9285714285714284,1.0243781769203448,0.02040816326530612,3.8918202981106265,-0.5510204081632653,1.870086328027361
Billy knocked,on,ON,189,1507,3,4.285714285714286,1.0038885435107863,0.32673267326732675,1.1186129553747792,0.22772277227722773,2.5074900869640393
He rose from,his,HIS,194,1568,3,4.25,1.0135446350668171,0.22340425531914893,1.4987723445465808,-0.2765957446808511,1.7112780585133276
Jamie took,a,A,125,821,3,4.410714285714286,0.7330331932031879,0.2072072072072072,1.5740359853831845,0.08108108108108109,3.033465699300867
We should talk about the things people talk about on,first,FIRST,176,1361,3,2.3035714285714284,1.3740403971452269,0.019230769230769232,3.951243718581427,-0.1923076923076923,2.6819627121858858
He needed putting,in,IN,18,76,3,3.482142857142857,1.4011822466444857,0.2268041237113402,1.483668525145067,-0.07216494845360824,2.259116375501103
All the bowls from the,empty,EMPTY,112,708,3,2.267857142857143,1.1830787482984066,0.00909090909090909,4.700480365792416,-0.21818181818181817,2.8630859560533457
There were choked screams and shouts,of,OF,80,456,3,3.642857142857143,1.2852813123779758,0.19626168224299065,1.6283063967384832,0.06542056074766356,2.8858993072046264
He stayed against the,wall.,WALL,4,16,3,3.5892857142857144,1.1245489716372468,0.494949494949495,0.7032995520239632,0.43434343434343436,2.101788918813161
He sighed and walked,back,BACK,91,539,3,3.857142857142857,0.9803259463254865,0.020202020202020204,3.9019726695746444,-0.45454545454545453,2.11617771841244
If I have time at the end Ill fill you in on,what,WHAT,196,1603,3,4.142857142857143,0.8827348295047495,0.15,1.8971199848858813,-0.15,2.4101762914693015
Lets have,the,THE,99,601,3,3.75,1.0135446350668171,0.02,3.912023005428146,-0.39999999999999997,2.279310457769911
Have a,carriage,CARRIAGE,36,167,3,1.5892857142857142,1.07495092005146,0.009009009009009009,4.709530201312334,-0.16216216216216217,3.108603115514823
She had refused to leave,her,HER,52,266,3,3.892857142857143,1.0732884290571907,0.037037037037037035,3.295836866004329,-0.19444444444444445,2.9548519467336787
Charles felt sick to the pit of his,stomach.,STOMACH,101,623,3,4.910714285714286,0.3451895771251562,0.8735632183908046,0.1351747783682526,0.8505747126436782,0.6030666742021629
You know that I will do whatever you ask,of,OF,148,1054,3,4.232142857142857,1.0267525404014248,0.20408163265306123,1.5892352051165808,-0.18367346938775508,2.148420768236402
I,shall,SHALL,160,1176,3,3.75,1.1946852000726917,0.008695652173913044,4.74493212836325,-0.09565217391304347,3.333594191335167
He went to the door and walked,out,OUT,134,912,3,4.428571428571429,0.7829348714848591,0.2604166666666667,1.3454723665996353,0.10416666666666669,2.32096321155257
He was already up and dressed and invited us,in,IN,202,1679,3,4.232142857142857,0.9721779004533431,0.14285714285714285,1.9459101490553132,-0.22448979591836737,2.264172842941929
Emma put,her,HER,178,1375,3,4.428571428571429,0.828078671210825,0.2830188679245283,1.2622417124499117,0.16037735849056603,2.752392224801503
Claudia still teaches and still claims,to,TO,83,477,3,4.125,1.0280166252635128,0.18,1.7147984280919266,-0.04000000000000001,2.469860991081993
The shout caught him off guard and he fell back a,little,LITTLE,193,1564,3,3.6607142857142856,1.1485450988776384,0.07407407407407407,2.6026896854443837,-0.08333333333333334,2.9651495414416895
Duncan took a breath,and,AND,105,651,3,4.339285714285714,0.7693394029185798,0.3877551020408163,0.9473813189441862,0.2551020408163265,2.218219643339909
It is a narrow,"ship,","SHIP,",95,571,3,2.6607142857142856,1.365507374425488,0.00909090909090909,4.700480365792416,-0.10909090909090909,3.1327876527327914
Turn,your,YOUR,11,41,3,3.5714285714285716,1.218898800440088,0.0425531914893617,3.157000421150113,-0.40425531914893614,2.0602633162514925
Dexter opened,his,HIS,104,641,3,4.25,0.8581163303210331,0.1827956989247312,1.6993861490970397,-0.3763440860215053,1.5910869188023637
I think our,friends,FRIENDS,68,369,3,3.517857142857143,1.1753695191272855,0.007751937984496124,4.859812404361672,-0.06201550387596899,3.7940698000627826
A smile,came,CAME,150,1067,3,3.3392857142857144,1.297224810043428,0.0847457627118644,2.468099531471619,-0.0423728813559322,3.372551819520507
I flung out my hands and they said I had broken,my,MY,186,1480,3,4.232142857142857,0.8088391553459682,0.20192307692307693,1.5998684614179497,0.0,2.7240661431334314
It is not the most fragrant,of,OF,164,1225,3,3.8214285714285716,1.1136694932787465,0.12121212121212122,2.1102132003465894,-0.13131313131313133,2.4703544289605723
"I am trying, old man, but",I,I,159,1170,3,4.375,0.8647122485123434,0.009708737864077669,4.634728988229636,-0.3883495145631068,2.4263275774493915
They,say,SAY,200,1644,3,3.8214285714285716,1.1925090867905042,0.016,4.135166556742355,-0.064,3.685844815956887
Tommy came out of,the,THE,167,1256,3,4.553571428571429,0.685423369024718,0.39603960396039606,0.9262410627273231,0.306930693069307,2.3513984485980104
The campaign will,pay,PAY,30,136,3,2.892857142857143,1.2602823843534783,0.009708737864077669,4.634728988229636,-0.20388349514563106,2.788558341012695
The door was opened and Alexander walked,out.,OUT,79,450,3,4.392857142857143,0.8241485176961609,0.0967741935483871,2.3353749158170363,-0.3655913978494624,1.8392495345161275
Jamie took a cigarette and Andy gave him,a,A,125,827,3,4.25,0.8790490729915326,0.6421052631578947,0.4430030274272296,0.5789473684210527,1.5621103605308233
"Good God, if you",are,ARE,86,499,3,3.875,1.1609165657907,0.00909090909090909,4.700480365792416,-0.24545454545454543,2.975398011684098
A smile came to his lips as he thought,of,OF,150,1074,3,4.446428571428571,0.6854233690247181,0.34408602150537637,1.0668635903535293,-0.07526881720430106,1.6341592866507733
In the morning at breakfast Mike smiled at the,letter,LETTER,162,1206,3,2.6964285714285716,1.3473157537339717,0.007936507936507936,4.836281906951478,-0.0873015873015873,3.7157608564499447
I wouldnt want,to,TO,25,111,3,4.660714285714286,0.5486109969495927,0.43,0.843970070294529,0.26,2.165738024251726
Alec,stood,STOOD,72,395,3,3.1785714285714284,1.322630201284792,0.022727272727272728,3.784189633918261,-0.06818181818181818,3.8282042832737413
Ken,just,JUST,136,926,3,3.0535714285714284,1.2709286920436333,0.007874015748031496,4.844187086458591,-0.08661417322834646,3.7011864142036357
A,tube,TUBE,14,54,3,2.3392857142857144,1.443188209414215,0.007633587786259542,4.875197323201151,-0.06870229007633588,3.827384821493545
Jamie took a cigarette,and,AND,125,823,3,4.196428571428571,0.8825509072547056,0.3333333333333333,1.0986122886681098,0.10416666666666666,2.025737336823373
The bored looking,soldier,SOLDIER,54,276,3,2.5,1.3751033019046572,0.008333333333333333,4.787491742782046,-0.13333333333333333,3.4025063086420073
She,threatened,THREATENED,171,1297,3,3.017857142857143,1.4708200733984047,0.008130081300813009,4.812184355372417,-0.0975609756097561,3.5907340578774294
The speaker turned to her with,a,A,199,1636,3,4.285714285714286,0.8025931996695737,0.25,1.3862943611198906,0.19827586206896552,3.1735114544494074
Henry washed his hands and,sat,SAT,197,1609,3,3.1964285714285716,1.212355226328156,0.04672897196261682,3.0633909220278057,-0.2803738317757009,2.7390218942113616
He didnt seem to,mind,MIND,153,1102,3,4.446428571428571,0.8927922054307611,0.3,1.203972804325936,0.04999999999999999,2.332808818310554
Finally Maria sat down with a cup of tea and,a,A,152,1097,3,3.982142857142857,0.9998376491587645,0.11818181818181818,2.1355310083308794,-0.0909090909090909,3.016340303245286
"She was smiling in the dark, teeth",flashing.,FLASHING,76,429,3,2.5535714285714284,1.2780616410962182,0.018867924528301886,3.9702919135521215,-0.09433962264150944,3.0039356167776172
A smile came to his lips as,he,HE,150,1072,3,4.464285714285714,0.7376691969682916,0.6021505376344086,0.5072478024181066,0.4408602150537635,1.5023528930050314
Finally Maria sat,down,DOWN,152,1090,3,4.785714285714286,0.45584230583855184,0.6276595744680851,0.46575733836428446,0.5638297872340425,1.5671474265025367
I know Richard drinks,a,A,203,1688,3,3.625,1.1841759697244019,0.09523809523809523,2.3513752571634776,-0.10476190476190478,2.9079324432551714
He smiled when she,let,LET,92,547,3,3.232142857142857,1.2059107675200431,0.009009009009009009,4.709530201312334,-0.14414414414414414,3.162489940367556
None of the city people,dress,DRESS,74,413,3,3.0535714285714284,1.3806407321127503,0.008849557522123894,4.727387818712341,-0.11504424778761062,3.240062123303145
He let Donald go and he fell,to,TO,182,1428,3,3.6607142857142856,1.2831323281051614,0.15,1.8971199848858813,-0.12000000000000002,2.4541446287959254
The brothers stood up and came down from the,platform.,PLATFORM,128,855,3,3.107142857142857,1.2602823843534783,0.008695652173913044,4.74493212836325,-0.10434782608695652,3.350669056478138
Now the man is coming,who,WHO,170,1290,3,2.392857142857143,1.30284404185712,0.009523809523809525,4.653960350157523,-0.1142857142857143,2.976617583627634
Hes broken his wrists very,badly.,BADLY,21,93,3,4.160714285714286,1.0917339954783478,0.6105263157894737,0.49343388105412145,0.5578947368421052,1.6671946790881809
In the morning Mickey,stood,STOOD,161,1190,3,3.125,1.2219581900301737,0.008333333333333333,4.787491742782046,-0.06666666666666667,3.54200593466822
I flung out my hands and they said I,had,HAD,186,1478,3,3.5714285714285716,1.141882701461102,0.07627118644067797,2.573460047129445,-0.09322033898305083,3.3528211753672585
The truck was,an,AN,174,1332,3,2.482142857142857,1.2932140570696706,0.007692307692307693,4.867534450455582,-0.038461538461538464,3.8437386376176343
I cant see any,amount,AMOUNT,185,1461,3,2.982142857142857,1.1519323122250076,0.015384615384615385,4.174387269895637,-0.08461538461538462,3.774496962040853
She,just,JUST,141,976,3,3.357142857142857,1.2710564171524472,0.007936507936507936,4.836281906951478,-0.1111111111111111,3.652163385009591
